20.301,-17.556
-5.0829,-30.387
19.47,2.9283
23.22,20.545
24.925,12.508
28.174,7.1544
2.6787,36.495
-8.6605,-8.0278
8.4623,0.28458
-0.41834,27.344
-14.553,-22.264
12.068,17.746
25.327,-10.955
0.82793,-13.732
-2.7776,40.159
14.598,14.555
29.295,8.7063
-7.3377,32.595
-7.4881,11.005
10.112,0.056726
-8.1455,-27.013
27.376,-13.645
19.608,-15.265
-34.67,1.0043
-11.165,-33.433
-20.579,4.9178
28.665,-6.8059
7.8978,-10.002
14.281,-8.5859
-19.888,4.3546
-28.684,1.4972
2.8792,-22.685
1.3989,23.27
-6.1436,2.0857
14.332,-30.626
11.145,25.462
-7.9093,-0.2365
-15.157,-26.625
-18.701,1.9162
-8.0923,-7.5479
7.4404,-21.963
8.4675,2.1395
6.6833,25.832
-1.267,9.1899
7.4329,-28.615
3.3328,-11.204
4.7783,34.53
-6.3247,30.404
25.878,-19.123
6.2801,-12.317
0.48028,4.5814
26.613,-6.4636
-20,-8.4235
19.827,6.3768
25.789,11.729
29.908,5.8214
-14.41,32.746
2.6854,-22.099
32.002,-11.613
32.839,-11.738
-4.6285,26.825
-8.6384,26.889
25.008,21.059
-23.539,6.2821
22.854,5.247
-10.796,31.352
6.8607,-7.1608
21.218,-12.862
-22.392,0.64306
-3.0396,-21.519
5.9239,30.259
-14.982,-12.903
1.5757,13.047
19.607,-20.622
-1.373,6.9144
-10.159,-1.3018
2.7633,-24.598
6.9166,37.808
30.353,3.9321
-32.917,10.618
-10.857,7.7652
2.1936,-11.328
-24.095,1.0605
11.966,-8.9213
-4.4745,13.202
-32.856,-0.30664
-13.414,-21.404
0.78489,-26.258
4.6203,15.507
14.852,-1.4639
15.599,-1.1999
9.4933,27.368
-6.574,30.214
-25.28,-15.51
16.662,4.9845
-5.8523,23.262
2.3543,-29.705
32.825,7.0232
4.049,-10.964
-26.747,-2.5041
-9.034,0.72669
-4.6677,8.1885
7.9049,12.304
-13.364,-22.106
-24.949,5.6941
-12.037,2.7627
6.8934,30.941
-7.099,10.658
-14.133,-22.56
-5.2346,-4.081
11.939,-8.9632
14.118,-10.525
-24.393,-0.18065
15.141,1.9656
-35.695,-0.18652
-28.106,-0.88173
4.0713,-30.738
-2.679,19.908
-13.064,14.897
-16.16,29.95
-19.849,1.2851
-31.336,6.3775
4.2427,-26.288
17.366,-21.155
4.3897,-5.6053
1.2894,19.387
7.6553,-25.916
2.3636,27.096
8.1337,-31.585
1.6719,29.422
-11.081,-24.754
9.0006,-21.107
2.2575,-13.571
-3.4939,6.7043
3.4837,-24.333
21.465,7.8717
-10.543,-24.819
-3.0834,26.064
-12.548,-20.961
0.61943,15.39
-19.561,1.3355
-34.13,5.7332
-26.042,-1.6471
12.704,-13.294
8.394,2.1015
3.3774,32.763
3.7399,-10.362
8.3014,-35.423
13.928,-0.99909
25.292,13.252
-20.197,6.9393
6.927,13.306
21.771,-19.295
27.484,-8.1671
-1.3793,39.654
-14.821,27.015
5.7376,-24.399
29.208,-11.405
19.94,-21.051
25.894,-20.407
-0.22585,-25.301
0.81951,27.895
-17.752,16.692
-1.4049,19.087
-21.623,3.9574
13.669,24.226
4.2402,-33.336
-28.879,3.4047
23.047,22.602
8.8644,35.048
-18.127,23.394
-13.705,-29.614
-0.5676,13.976
-8.9194,-19.151
-25.488,-15.284
-21.343,1.2737
17.418,5.4497
7.2529,22.652
1.7208,-22.851
0.53507,-23.999
-5.235,-24.416
-3.4805,31.011
-17.889,17.295
-6.0094,-5.9706
9.7581,14.542
21.739,1.62
-13.151,15.178
7.5953,38.628
9.1707,-12.118
8.094,1.7357
1.0007,19.293
-9.8738,-26.553
-33.672,3.9379
16.335,23.768
3.1456,-31.742
12.29,3.3036
-17.95,2.1569
-12.433,-28.67
15.637,-11.255
-6.5947,-8.7747
22.033,9.998
-23.279,-1.4421
-5.8348,23.07
3.2045,-8.1035
8.7029,19.778
-4.6139,21.078
-3.3397,32.489
-13.72,6.3234
-33.49,5.7012
-10.135,-23.622
-7.8885,18.117
-17.283,4.5283
23.103,5.7756
8.7783,11.586
-8.4251,22.568
7.9094,13.628
25.654,-11.847
3.0028,-13.453
10.373,-7.083
-9.954,-31.232
9.0622,-0.36972
0.71999,28.872
-26.246,-0.87895
-7.3705,2.7847
8.8951,-26.146
28.119,3.3778
32.181,-11.604
-33.047,1.8157
-24.79,3.6317
-12.577,-7.9359
-18.166,5.2123
-3.2378,-32.66
15.58,15.828
-8.3641,15.615
2.907,19.694
22.139,-18.923
4.5181,14.015
20.02,-0.97775
-3.3836,-30.265
10.264,24.38
-9.6725,-34.247
-8.8723,31.484
16.376,-0.28529
-4.6599,27.164
26.971,4.4279
0.24553,-21.036
-6.1591,3.8895
1.6358,-23.596
-21.145,2.229
2.3254,-26.295
-4.7856,32.564
-5.4054,-0.21855
9.9932,-6.1577
-11.191,-6.022
15.789,19.808
3.4909,7.3106
2.9925,1.0153
21.105,9.2551
0.36329,-23.44
12.533,-8.3798
21.95,-19.284
-5.3344,-35.192
14.073,32.183
-8.3345,-32.858
-1.7154,1.7904
14.212,-1.2233
-2.7445,-22.046
23.993,8.8343
2.3498,-5.7728
3.107,-24.43
-4.0306,-8.721
-1.3281,21.347
21.112,6.8236
10.552,-27.764
12.839,-8.9736
-12.898,-24.885
12.748,31.562
8.7635,31.626
4.7678,8.7357
21.544,-12.85
17.552,-20.163
27.403,-12.452
-15.42,2.3343
-26.202,-3.5573
30.249,-6.1612
-16.026,-4.0828
26.218,2.5971
18.962,-17.877
-4.8763,29.939
0.96812,28.099
-2.5092,-9.6142
0.49897,-31.108
4.6218,37.165
18.144,-23.014
-5.8303,-33.505
-33.355,0.98795
-16.176,-6.2298
9.0343,-32.194
20.194,7.7615
15.052,18.858
2.6015,37.242
-0.79817,-11.911
-24.026,8.3261
7.5207,-10.025
-30.969,-1.7077
-18.661,3.2024
28.758,8.2208
-0.83562,10.176
-19.724,1.0127
12.923,-2.8599
-5.9527,-32.458
-20.256,7.3188
-2.7912,-23.174
11.062,0.62931
-26.305,-2.2849
-13.244,13.987
7.2835,-29.359
21.043,-22.171
5.0736,-28.345
-26.924,7.0237
-2.7965,4.2108
8.9051,21.949
0.9005,31.164
2.2769,4.1425
7.5924,12.851
4.926,-6.5781
-18.673,-6.9321
3.6314,-14.039
10.211,-12.617
21.519,-11.787
30.518,9.741
17.446,5.4265
2.0257,-16.191
21.474,9.2601
-13.907,32.861
13.52,0.33511
-3.6896,10.571
4.8064,-11.625
-16.98,-5.9603
11.658,13.749
-10.499,-25.586
-13.552,-8.3449
10.469,-10.953
10.033,4.6672
-14.967,13.664
12.061,16.933
10.45,2.2763
-4.2068,30.226
-1.3089,22.223
-11.552,-6.7865
0.53446,-2.9268
-10.058,-33.494
-15.697,18.943
9.7838,-2.4102
-8.6085,0.28673
-30.694,-6.1619
3.1458,12.273
1.9983,23.787
12.678,15.429
-0.92184,-3.582
-10.444,2.3326
24.374,7.5871
12.665,-13.232
-28.36,-0.085751
5.0706,6.6339
5.0343,0.025446
-1.9954,26.265
-4.6901,-33.07
-11.53,-8.7268
6.1179,26.813
-6.9586,30.251
-14.65,14.747
-7.3331,35.866
4.8612,19.509
-15.859,21.404
-5.1696,12.946
-12.974,-21.202
-31.325,6.3652
-1.9778,10.711
-3.6423,2.0354
19.998,-12.255
12.549,1.3914
-0.62747,-29.262
25.551,-7.9429
-22.49,1.5334
22.736,-23.927
1.7801,20.669
-12.256,-5.8172
-15.705,9.2843
28.387,9.7324
-1.9667,-25.126
9.4123,27.286
3.2549,36.62
28.885,-14.039
-15.544,9.3646
-4.7915,-25.037
12.935,25.596
-16.461,-24.298
19.712,-17.188
-26.009,5.7551
-11.766,-32.153
26.34,-11.87
-6.9621,-32.256
10.321,-1.5438
-10.607,-22.396
-26.716,3.1619
-11.416,-22.153
-2.1584,27.32
-15.345,-9.4853
-10.24,-18.958
-32.19,7.9539
3.7515,-21.621
-3.2923,20.094
-18.733,21.603
9.8902,-29.671
-6.097,12.404
4.6806,-22.321
5.7629,36.488
15.855,17.925
-2.8007,25.336
-3.4197,-23.54
-16.726,-5.8032
16.038,-9.8221
12.492,1.2237
7.3311,-26.097
-32.404,10.367
-37.386,2.3064
-29.81,0.67768
6.0084,22.948
-8.324,6.9532
8.3328,-8.3983
7.9386,3.4095
-20.141,0.11682
-3.6608,-26.686
-27.846,7.0557
5.2942,-10.544
23.749,-21.881
-9.8142,-26.647
14.608,11.228
2.6565,-21.819
29.382,7.501
-5.7328,30.501
26.382,4.8047
-13.136,-26.569
-21.255,5.5327
2.2576,5.3142
0.23795,28.642
-10.714,35.173
14.522,-9.3104
3.3831,27.677
7.7016,-9.4271
20.568,-12.321
-7.1544,8.2311
4.5094,36.132
24.734,-16.308
4.4887,34.898
10.293,9.3385
11.838,-2.2987
1.3512,-22.699
-22.013,1.3005
20.13,-20.106
28.395,5.88
1.8156,8.6151
-15.426,6.4504
-1.6225,13.743
14.693,-17.982
-8.2811,19.11
-0.9916,-17.745
5.5192,20.196
26.769,8.4976
6.4874,11.748
15.088,-9.1009
27.323,4.7986
1.0298,-26.195
-14.091,15.866
-26.004,3.577
11.217,11.392
6.3208,10.696
11.098,20.816
-22.139,5.7604
1.0476,-4.3938
-4.8875,-23.301
3.1611,35.334
-8.3735,29.708
-3.5771,17.901
17.191,22.154
26.625,9.4284
-15.089,15.962
-2.6106,22.117
-30.052,-2.6458
-12.535,-10.468
6.8934,1.7639
-5.757,3.0777
-5.388,28.873
-14.92,-10.067
4.5427,-7.9721
-6.8771,31.638
-13.256,4.0198
28.076,11.236
5.7318,-6.9925
-27.884,8.6043
-4.8024,30.504
3.6586,-9.4935
15.645,-23.192
-11.337,-20.675
-30.03,1.8462
-5.3779,-28.431
6.6441,-3.0385
3.0902,-30.157
19.688,-21.53
-8.2968,-28.729
11.752,-0.20323
-25.013,-1.288
-35.238,-0.47328
-8.7031,13.256
-1.1376,16.945
3.2105,11.503
12.489,-10.611
-3.1696,-17.97
-25.111,-15.398
11.374,15.573
24.257,6.8324
3.5453,18.407
-15.13,-17.487
21.222,4.3513
23.272,5.8858
27.146,6.1636
3.9941,29.511
-21.68,8.3992
-1.148,-13.829
-1.95,8.8433
27.946,-14.452
27.688,-6.0504
-12.309,-25.813
12.041,-14.058
-8.8704,-21.939
32.82,-11.698
7.7783,12.857
9.5151,-30.114
-17.348,-20.643
-19.431,2.72
-16.154,2.0124
23.51,22.632
-23.018,-15.291
-21.365,3.5743
-10.939,-21.784
3.3644,-6.4114
2.0813,32.19
-22.44,4.8412
-9.1258,13.825
3.5017,-10.993
5.7745,16.535
-19.237,8.7536
-11.937,-6.4618
-10.892,-33.054
1.9426,-16.197
23.602,5.3737
15.053,-19.33
-1.176,6.4639
-4.3852,-21.105
-0.78887,-4.982
-30.241,-1.6856
-2.4122,24.909
30.532,-7.3353
10.44,13.477
11.486,-27.649
-7.7584,24.585
13.12,-22.224
-6.3987,15.685
12.346,3.3175
21.722,1.6001
20.098,-16.254
-15.924,24.015
1.7304,-31.195
-23.783,2.1239
-8.8152,15.165
6.1897,38.213
2.8883,31.631
14.298,-5.8193
-1.1992,-19.54
1.2968,11.897
-3.5182,-4.6125
-12.146,15.938
2.8474,37.019
-8.0073,4.9714
-0.3314,-12.122
2.5866,15.577
0.33281,-8.9287
-3.4813,34.252
-10.337,0.71434
27.373,-11.078
-19.036,4.7176
-0.098784,17.942
-1.4956,-25.188
25.523,7.6313
-34.715,3.2661
6.0042,8.7034
-0.32958,15.715
3.6731,37.366
14.556,-7.2185
-34.939,0.93567
-3.7223,0.99976
15.212,22.087
-30.935,4.2626
25.279,9.2952
27.58,-22.126
6.1433,-31.473
-17.814,5.5814
29.17,4.5096
-24.917,-1.5729
11.017,-12.223
-34.606,1.8615
-12.499,26.075
-14.757,-9.2519
27.106,-13.581
-27.064,-0.28667
-18.468,-1.3146
-3.5242,-28.63
12.861,6.3096
-30.741,5.5034
10.723,-9.3135
23.859,12.731
-30.379,5.3838
-5.1259,-37.048
21.307,5.3281
-9.4794,-34.275
11.16,30.749
20.618,-16.102
-7.0432,-32.383
25.74,7.6118
7.65,28.643
-17.445,16.826
-26.297,-2.2123
8.3084,1.3711
5.6,-32.905
-0.91228,-19.247
-35.674,-1.4552
16.605,-21.938
-22.282,4.6012
1.6436,7.9576
2.4854,39.223
-16.113,-25.382
9.968,28.27
18.902,-19.217
1.3626,-29.427
11.58,0.55778
4.1282,11.258
4.502,13.029
2.077,-9.223
-25.792,-1.1472
25.687,8.1181
-7.7181,22.759
-27.953,0.62738
2.7383,18.286
6.4653,-11.201
23.751,-17.502
-3.5434,13.06
-34.221,7.0574
-8.8097,-30.125
32.879,-11.725
-4.6647,21.272
17.438,4.906
13.293,-19.122
7.4831,-0.2636
10.084,36.446
0.95236,-13.454
0.96337,-8.0664
26.337,-14.568
-29.487,-1.2626
17.504,4.1295
-4.2889,26.678
-29.289,4.3122
3.7661,12.054
-1.9716,-17.215
-3.3437,34.722
8.7954,-10.436
1.0732,-21.746
-0.37234,3.5046
7.2927,-9.0237
27.226,-14.59
3.3565,13.995
-6.6958,-17.257
20.74,11.4
-14.172,-20.049
13.925,4.3601
9.5694,-30.062
-11.235,12.542
-32.374,-1.8962
4.8632,-12.455
6.8605,21.353
3.5829,-9.2591
-2.448,21.063
-9.1836,-6.4137
-13.98,-21.883
-1.9804,28.872
6.7926,24.814
-3.2378,25.537
-17.493,-10.651
11.32,20.265
1.1253,18.424
-0.28176,15.42
-14.333,-25.105
-11.476,-8.9259
-28.85,4.3017
-10.626,-21.996
5.9448,1.9925
-18.734,4.6114
-33.705,3.4309
9.4695,2.5566
-29.238,-4.4939
4.5823,8.6157
1.4322,15.177
-13.076,-26.555
-0.79845,-11.746
-24.869,6.0864
-1.3916,12.563
19.34,-16.894
24.381,8.828
-1.7052,-12.454
30.364,10.019
-5.4244,16.855
-12.62,30.448
1.2153,12.688
-28.304,2.1762
-6.7663,6.6898
-7.0514,26.284
-5.5238,20.499
30.559,7.5334
15.688,-22.095
10.684,-24.547
-24.095,-16.01
24.941,-16.918
0.76103,5.8845
8.6826,0.83342
29.43,8.066
-23.924,0.76462
21.265,8.5985
3.556,18.207
4.806,-30.628
5.4268,30.421
-1.3865,21.702
-8.6635,30.523
-17.225,-6.7898
-7.429,-36.224
18.851,-21.481
28.665,7.5711
7.2446,0.75485
2.1918,-34.962
12.603,24.863
-7.0071,-26.215
-1.0524,-8.9896
4.787,-9.4516
-11.618,12.377
-5.4214,23.933
-1.9935,28.512
-11.549,-31.022
-10.54,-33.796
25.022,-17.858
-1.402,35.648
6.5355,20.42
19.238,3.4654
15.486,-6.0902
27.531,-14.638
0.58288,-23.896
-24.729,-4.8649
-1.9043,22.168
-4.5431,15.427
-0.30276,26.282
-1.1401,-13.829
-3.9639,-32.06
-11.248,6.4521
-1.1573,11.285
-10.096,-9.4439
-7.8945,30.699
-8.6379,27.02
-32.787,4.5171
-1.3368,9.2706
26.966,-19.78
-8.3688,24.518
17.983,-20.165
3.567,-14.726
6.0611,-28.268
-2.645,-32.156
12.521,-13.77
25.697,-20.829
-19.69,-7.619
-0.988,-24.468
-13.358,-6.3381
-5.4643,-2.235
-0.906,37.488
23.659,2.9943
11.77,-7.2878
-13.884,21.915
2.6553,20.722
-0.017448,-25.938
-18.312,18.12
5.7718,-10.868
16.584,-19.707
24.724,-14.976
-8.2856,14.876
25.475,-16.626
6.6462,18.718
15.46,-0.9565
5.2803,25.774
29.407,10.539
-4.0922,-36.809
-5.0046,-4.1793
-7.2495,17.01
-13.837,1.5771
8.3786,1.7576
-26.798,6.1406
6.8469,-31.854
2.2956,22.788
6.2082,-26.523
1.1494,-26.985
19.976,-13.111
15.641,32.181
-3.7479,-25.619
-3.1756,-26.674
-30.228,8.1365
-9.8606,3.158
-0.7876,22.42
7.9059,21.134
-0.80035,35.62
7.9222,1.2219
21.373,-17.911
27.254,-15.116
-12.977,-9.1561
22.485,-20.841
-8.4611,1.0619
-5.7351,15.987
-9.765,21.091
3.9885,16.206
1.9064,-8.7161
29.393,-15.808
-8.7506,24.875
10.601,-15.412
-7.6477,14.982
-6.8264,-20.355
4.5659,-33.81
-16.189,19.495
-0.15813,25.031
-1.6778,15.027
7.0996,-30.884
9.2751,-12.135
23.662,-12.288
-27.459,-1.4253
24.237,3.4604
1.0211,-34.519
7.949,16.407
-33.733,1.6674
-19.21,-7.8069
9.6856,21.974
16.836,-18.636
22.849,3.2738
-34.131,0.23554
-7.404,33.605
9.568,-12.23
-2.0568,-28.838
-1.8557,8.1352
-23.072,5.6691
4.6221,8.603
-0.76803,-29.453
6.9142,20.749
-13.848,3.058
-2.0333,28.574
-17.074,-26.629
24.814,-22.903
0.42249,-32.096
-0.21905,-24.443
6.5658,-8.4951
-3.4162,24.283
8.5836,-10.339
-18.731,6.0937
9.8781,-30.465
-11.658,-8.6051
-4.1344,-30.139
8.2252,-0.78108
-0.18298,-11.09
12.578,-22.283
1.333,-32.914
-5.742,-22.617
-12.993,10.07
0.066707,-12.635
17.966,28.605
26.312,9.1111
26.61,-14.05
1.0895,10.576
21.588,-21.626
-1.2511,33.826
0.43063,6.2388
6.2089,23.272
11.135,-24.535
21.921,-20.576
-14.868,2.9125
-1.4059,-10.863
13.31,2.4258
10.294,-20.352
5.0137,22.768
-9.6265,2.2006
29.018,6.3268
-5.8859,29.372
5.6962,-21.211
-8.5198,3.015
-14.374,-27.491
18.04,-13.862
-25.658,-15.794
24.733,-19.498
25.388,6.3839
1.6769,26.222
7.1627,-11.785
11.133,23.997
6.2206,-31.378
-12.818,-8.4626
4.3533,26.421
28.846,4.3078
7.5085,35.257
-2.9868,38.402
23.358,-23.492
11.107,24.048
10.866,-25.445
-4.9552,-3.1873
2.9154,-34.92
18.818,-15.66
5.0533,-5.5722
4.6328,-9.825
20.711,-19.56
-13.145,-24.076
-8.2167,-33.777
10.162,18.104
-0.75009,18.293
5.1096,25.449
-16.761,19.521
1.8014,4.7057
-30.879,4.4071
-34.556,1.0915
8.5864,-30.955
-0.75995,36.219
27.034,-13.671
-4.2265,-3.29
9.4739,27.34
9.2115,-8.5986
24.108,14.003
10.907,-7.1689
28.23,7.7854
6.8545,-9.2411
-24.566,-1.9545
-33.79,-1.2298
3.1026,8.9743
20.174,4.3958
-15.521,-8.8591
20.899,-21.282
-5.5056,-31.62
-10.975,-5.7
1.1845,-5.9953
-30.45,5.752
-3.2729,-10.356
-31.975,-0.40118
23.057,21.239
27.389,7.8923
30.804,-18.369
-10.972,-20.514
12.424,-14.035
-4.6643,29.15
21.737,-19.017
-22.894,3.1257
7.9895,-28.248
-6.1661,3.6412
-6.8406,2.3913
-9.4185,12.69
-11.448,-7.5021
-14.445,13.011
-11.575,-18.972
12.507,-9.6642
0.8529,31.636
-15.713,0.0045153
-22.66,-1.9341
24.455,20.27
-8.7803,9.5305
-8.5598,27.972
29.465,-17.412
-36.777,3.2671
-8.4404,-9.2265
-2.592,-24.505
29.323,11.447
-15.998,-28.695
-10.212,10.288
6.2469,-22.915
-26.308,-3.3646
-3.7893,6.7296
6.8997,-36.07
-2.5474,6.1326
26.074,-14.08
15.763,0.48908
-9.0329,-27.68
9.1405,4.0861
5.1991,29.411
-6.6214,2.4646
0.2767,-24.94
18.618,-19.969
0.20889,-23.101
-0.30331,-6.2501
-14.322,-4.7911
-15.689,14.872
30.119,8.5431
-9.8752,26.216
-5.9181,14.126
-22.565,5.5629
-15.467,-8.9219
-16.107,13.169
-5.3772,10.298
28.514,8.4855
-4.0313,8.2366
-7.5347,-2.7747
-15.554,14.969
2.9313,13.571
29.663,-9.6769
22.77,6.646
-16.736,-6.9717
-26.644,8.3734
28.538,-17.485
-17.008,-23.932
19.009,-20.876
13.839,20.576
-0.066795,16.205
24.832,-15.83
6.3003,23.022
-15.974,-24.72
28.395,8.7659
9.0686,-26.516
32.057,-11.624
-7.353,35.931
-2.5823,29.494
-0.89253,-28.325
-32.923,-2.4956
2.0821,-11.824
-24.994,1.994
6.4182,22.346
21.115,-22.574
16.371,2.5983
-2.6575,18.958
-12.836,-8.8129
4.6488,-22.471
26.944,11.317
-2.2619,24.615
-29.951,-0.15023
-7.8596,0.81933
-26.427,4.7695
-4.5619,27.883
23.248,10.689
24.315,20.816
-28.696,5.4512
-12.536,-2.6985
-1.8319,9.9835
-8.0272,-28.208
28.943,7.5097
-17.924,-5.7693
2.4699,32.025
-27.741,4.1678
-0.91021,27.922
-16.182,-11.039
-4.5288,26.16
1.0823,33.919
17.717,-21.004
-5.9488,32.278
2.5702,-34.304
6.5062,-11.936
-4.7906,-0.83669
20.566,10.465
23.643,-9.8067
-7.2838,16.213
6.8069,32.943
0.6445,29.887
-4.9057,17.874
13.912,-10.311
-11.641,12.333
-22.173,5.4863
14.537,-8.0064
7.3228,-10.937
-11.804,-6.3838
-7.5026,-27.295
7.3853,1.7737
6.284,-8.9401
-22.078,7.2951
17.211,-19.181
21.154,-19.962
-5.6875,-34.307
-20.122,2.865
-16.977,5.1698
-24.066,-5.092
10.291,24.386
1.0156,19.33
-21.797,3.0131
-0.096995,13.861
10.975,-22.683
18.041,-19.029
-6.7902,3.5082
8.5048,20.163
-1.8616,-30.039
6.5368,30.804
14.778,-0.1247
0.60925,-26.753
-27.827,1.3799
-9.7627,25.019
-3.381,12.168
4.8094,33.835
-3.9418,-25.324
-8.1398,36.945
5.9406,-30.255
-14.432,20.351
24.477,8.2767
-24.752,-15.579
12.712,31.274
-4.2128,18.181
7.4522,13.133
-3.0012,-24.473
27.045,-12.306
-9.1027,20.181
2.7453,-12.321
9.1829,-10.254
12.993,-30.083
-14.627,-6.3277
6.9628,-30.28
31.57,7.1139
-3.9094,-18.488
28.476,-7.2036
6.2914,-0.41563
15.026,-9.2377
31.182,12.597
25.718,6.3059
27.866,5.1447
-5.159,18.125
-0.91225,37.505
-7.4075,12.43
-18.624,-28.969
2.1174,24.088
5.0067,-11.774
-31.354,1.6896
1.3054,-7.3578
-1.8748,-28.811
-8.4897,-25.643
-35.554,8.4853
-0.15629,19.224
28.483,-7.1273
1.9216,6.3779
12.735,27.838
-1.3961,35.669
-18.466,-25.49
23.555,8.461
2.449,29.059
10.435,-30.992
-6.3048,18.207
-5.3588,20.857
7.4285,-3.3318
10.424,-1.593
6.017,-24.305
17.953,24.239
-2.3702,-20.325
-16.14,13.261
-11.572,-15.891
-21.873,-0.98518
8.7232,-1.4064
-13.403,-32.922
-0.90699,-30.904
-8.5694,-27.569
-14.467,-10.902
6.9794,27.209
12.345,16.303
-18.478,-10.839
6.6564,-26.359
3.6465,33.404
-15.372,-24.155
2.8663,-34.654
7.8319,26.825
-30.979,4.0422
-0.62562,10.582
-7.1106,-21.743
-8.4711,27.402
-16.469,-5.373
-20.567,2.9163
-15.191,-19.45
-6.143,-1.7048
16.541,-20.611
-33.108,-1.8713
-13.741,27.61
-27.817,12.25
3.2369,-28.454
12.703,2.0377
-21.48,-0.67957
-5.2424,24.175
-33.36,6.6076
-27.418,-3.3575
-7.2597,20.317
32.795,7.7551
15.149,1.4895
-33.702,-2.0739
7.462,32.587
-32.58,0.20857
-0.26201,10.309
-3.616,-3.7548
7.2494,-8.2927
23.7,-11.603
-23.594,11.1
0.10595,13.31
-4.4305,23.793
-14.275,-7.9053
-16.274,-6.2516
-16.222,-9.4851
-6.0829,12.301
-25.19,-15.828
-6.9845,2.3282
0.11547,12.207
-6.2874,-26.923
-4.2367,30.151
1.0057,-9.8655
-4.162,31.238
-23.013,6.2156
-5.5308,20.489
-4.0765,-24.529
9.3265,-0.14118
5.6035,18.348
-5.8621,-5.2173
3.9528,23.222
-14.402,-24.958
2.8373,-32.619
-10.108,-33.246
24.717,20.487
-5.8134,-30.553
-0.0096628,16.629
7.4672,21.465
-1.0249,-26.864
20.27,7.7692
15.37,1.0541
5.7526,17.858
-6.7058,-4.0454
-27.081,7.5828
-2.7441,21.765
0.15836,10.952
-16.398,14.514
-7.7063,-22.427
4.6979,33.225
-33.412,5.9462
13.217,-11.91
-33.549,1.4725
-13.556,-18.848
-5.5755,13.103
-3.8873,1.8669
1.9212,-30.543
7.5326,24.902
6.4791,-23.36
-1.3551,39.905
7.8629,2.9752
-9.4336,-22.528
-0.17724,27.813
0.54199,-8.0772
28.974,8.3983
-15.948,-10.509
-19.255,8.7566
21.769,-18.269
-31.14,1.1364
4.0972,-23.421
5.9227,16.281
0.493,-25.599
1.562,-6.1115
4.5503,10.48
14.185,17.249
30.401,-17.098
21.915,8.6269
-12.935,-20.599
4.1521,21.295
10.109,-32.951
-4.0463,18.324
-9.3343,15.944
1.995,28.829
1.9692,4.879
